2011-03-24	1.0522		1.2557		
2011-03-23	1.0521		1.2556		
2011-03-22	1.0503		1.2538		
2011-03-21	1.0518		1.2553		
2011-03-18	1.0512		1.2547		
2011-03-17	1.0496		1.2531		
2011-03-16	1.0547		1.2582		
2011-03-15	1.0485		1.2520		
2011-03-14	1.0460		1.2495		
2011-03-11	1.0445		1.2480		
2011-03-10	1.0430		1.2465		
2011-03-09	1.0430		1.2465		
2011-03-08	1.0409		1.2444		
2011-03-07	1.0332		1.2367		
2011-03-04	1.0306		1.2341		
2011-03-03	1.0283		1.2318		
2011-03-02	1.0304		1.2339		
2011-03-01	1.0304		1.2339		
2011-02-28	1.0299		1.2334		
2011-02-25	1.0274		1.2309		
2011-02-24	1.0270		1.2305		
2011-02-23	1.0249		1.2284		
2011-02-22	1.0227		1.2262		
2011-02-21	1.0312		1.2347		
2011-02-18	1.0301		1.2336		
2011-02-17	1.0302		1.2337		
2011-02-16	1.0299		1.2334		
2011-02-15	1.0275		1.2310		
2011-02-14	1.0301		1.2336		
2011-02-11	1.0240		1.2275		
2011-02-10	1.0237		1.2272		
2011-02-09	1.0165		1.2200		
2011-02-01	1.0228		1.2263		
2011-01-31	1.0207		1.2242		
2011-01-28	1.0195		1.2230		
2011-01-27	1.0178		1.2213		
2011-01-26	1.0164		1.2199		
2011-01-25	1.0131		1.2166		
2011-01-24	1.0166		1.2201		
2011-01-21	1.0218		1.2253		
2011-01-20	1.0252		1.2287		
2011-01-19	1.0299		1.2334		
2011-01-18	1.0272		1.2307		
2011-01-17	1.0285		1.2320		
2011-01-14	1.0313		1.2348		
2011-01-13	1.0337		1.2372		
2011-01-12	1.0319		1.2354		
2011-01-11	1.0317		1.2352		
2011-01-10	1.0331		1.2366		
2011-01-07	1.0641		1.2373		
2011-01-06	1.0648		1.2380		
2011-01-05	1.0656		1.2388		
2011-01-04	1.0641		1.2373		
2010-12-31	1.0618		1.2350		
2010-12-30	1.0578		1.2310		
2010-12-29	1.0556		1.2288		
2010-12-28	1.0543		1.2275		
2010-12-27	1.0544		1.2276		
2010-12-24	1.0567		1.2299		
2010-12-23	1.0604		1.2336		
2010-12-22	1.0616		1.2348		
2010-12-21	1.0628		1.2360		
2010-12-20	1.0631		1.2363		
2010-12-17	1.0630		1.2362		
2010-12-16	1.0613		1.2345		
2010-12-15	1.0604		1.2336		
2010-12-14	1.0611		1.2343		
2010-12-13	1.0602		1.2334		
2010-12-10	1.0566		1.2298		
2010-12-09	1.0553		1.2285		
2010-12-08	1.0565		1.2297		
2010-12-07	1.0564		1.2296		
2010-12-06	1.0523		1.2255		
2010-12-03	1.0538		1.2270		
2010-12-02	1.0550		1.2282		
2010-12-01	1.0558		1.2290		
2010-11-30	1.0549		1.2281		
2010-11-29	1.0570		1.2302		
2010-11-26	1.0550		1.2282		
2010-11-25	1.0551		1.2283		
2010-11-24	1.0546		1.2278		
2010-11-23	1.0544		1.2276		
2010-11-22	1.0562		1.2294		
2010-11-19	1.0591		1.2323		
2010-11-18	1.0562		1.2294		
2010-11-17	1.0549		1.2281		
2010-11-16	1.0585		1.2317		
2010-11-15	1.0634		1.2366		
2010-11-12	1.0610		1.2342		
2010-11-11	1.0693		1.2425		
2010-11-10	1.0705		1.2437		
2010-11-09	1.0666		1.2398		
2010-11-08	1.0720		1.2452		
2010-11-05	1.0697		1.2429		
2010-11-04	1.0671		1.2403		
2010-11-03	1.0670		1.2402		
2010-11-02	1.0720		1.2452		
2010-11-01	1.0745		1.2477		
2010-10-29	1.0702		1.2434		
2010-10-28	1.0680		1.2412		
2010-10-27	1.0653		1.2385		
2010-10-26	1.0665		1.2397		
2010-10-25	1.0642		1.2374		
2010-10-22	1.0592		1.2324		
2010-10-21	1.0570		1.2302		
2010-10-20	1.0600		1.2332		
2010-10-19	1.0671		1.2403		
2010-10-18	1.0658		1.2390		
2010-10-15	1.0648		1.2380		
2010-10-14	1.0648		1.2380		
2010-10-13	1.0836		1.2368		
2010-10-12	1.0825		1.2357		
2010-10-11	1.0827		1.2359		
2010-10-08	1.0830		1.2362		
2010-09-30	1.0804		1.2336		
2010-09-29	1.0781		1.2313		
2010-09-28	1.0778		1.2310		
2010-09-27	1.0772		1.2304		
2010-09-21	1.0766		1.2298		
2010-09-20	1.0767		1.2299		
2010-09-17	1.0777		1.2309		
2010-09-16	1.0783		1.2315		
2010-09-15	1.0791		1.2323		
2010-09-14	1.0772		1.2304		
2010-09-13	1.0780		1.2312		
2010-09-10	1.0763		1.2295		
2010-09-09	1.0768		1.2300		
2010-09-08	1.0796		1.2328		
2010-09-07	1.0792		1.2324		
2010-09-06	1.0793		1.2325		
2010-09-03	1.0774		1.2306		
2010-09-02	1.0738		1.2270		
2010-09-01	1.0711		1.2243		
2010-08-31	1.0730		1.2262		
2010-08-30	1.0755		1.2287		
2010-08-27	1.0726		1.2258		
2010-08-26	1.0717		1.2249		
2010-08-25	1.0716		1.2248		
2010-08-24	1.0737		1.2269		
2010-08-23	1.0731		1.2263		
2010-08-20	1.0737		1.2269		
2010-08-19	1.0757		1.2289		
2010-08-18	1.0737		1.2269		
2010-08-17	1.0731		1.2263		
2010-08-16	1.0712		1.2244		
2010-08-13	1.0679		1.2211		
2010-08-12	1.0668		1.2200		
2010-08-11	1.0647		1.2179		
2010-08-10	1.0624		1.2156		
2010-08-09	1.0679		1.2211		
2010-08-06	1.0663		1.2195		
2010-08-05	1.0619		1.2151		
2010-08-04	1.0623		1.2155		
2010-08-03	1.0618		1.2150		
2010-08-02	1.0638		1.2170		
2010-07-30	1.0623		1.2155		
2010-07-29	1.0634		1.2166		
2010-07-28	1.0622		1.2154		
2010-07-27	1.0595		1.2127		
2010-07-26	1.0595		1.2127		
2010-07-23	1.0569		1.2101		
2010-07-22	1.0576		1.2108		
2010-07-21	1.0560		1.2092		
2010-07-20	1.0549		1.2081		
2010-07-19	1.0511		1.2043		
2010-07-16	1.0478		1.2010		
2010-07-15	1.0484		1.2016		
2010-07-14	1.0523		1.2055		
2010-07-13	1.0514		1.2046		
2010-07-12	1.0530		1.2062		
2010-07-09	1.0524		1.2056		
2010-07-08	1.0480		1.2012		
2010-07-07	1.0489		1.2021		
2010-07-06	1.0470		1.2002		
2010-07-05	1.0441		1.1973		
2010-07-02	1.0440		1.1972		
2010-07-01	1.0438		1.1970		
2010-06-30	1.0445		1.1977		
2010-06-29	1.0451		1.1983		
2010-06-28	1.0514		1.2046		
2010-06-25	1.0539		1.2071		
2010-06-24	1.0555		1.2087		
2010-06-23	1.0564		1.2096		
2010-06-22	1.0571		1.2103		
2010-06-21	1.0548		1.2080		
2010-06-18	1.0505		1.2037		
2010-06-17	1.0555		1.2087		
2010-06-11	1.0573		1.2105		
2010-06-10	1.0600		1.2132		
2010-06-09	1.0608		1.2140		
2010-06-08	1.0588		1.2120		
2010-06-07	1.0586		1.2118		
2010-06-04	1.0560		1.2092		
2010-06-03	1.0533		1.2065		
2010-06-02	1.0497		1.2029		
2010-06-01	1.0476		1.2008		
2010-05-31	1.0484		1.2016		
2010-05-28	1.0561		1.2093		
2010-05-27	1.0568		1.2100		
2010-05-26	1.0536		1.2068		
2010-05-25	1.0486		1.2018		
2010-05-24	1.0547		1.2079		
2010-05-21	1.0499		1.2031		
2010-05-20	1.0451		1.1983		
2010-05-19	1.0468		1.2000		
2010-05-18	1.0460		1.1992		
2010-05-17	1.0445		1.1977		
2010-05-14	1.0513		1.2045		
2010-05-13	1.0489		1.2021		
2010-05-12	1.0465		1.1997		
2010-05-11	1.0461		1.1993		
2010-05-10	1.0467		1.1999		
2010-05-07	1.0427		1.1959		
2010-05-06	1.0397		1.1929		
2010-05-05	1.0464		1.1996		
2010-05-04	1.0406		1.1938		
2010-04-30	1.0434		1.1966		
2010-04-29	1.0464		1.1996		
2010-04-28	1.0479		1.2011		
2010-04-27	1.0485		1.2017		
2010-04-26	1.0531		1.2063		
2010-04-23	1.0521		1.2053		
2010-04-22	1.0512		1.2044		
2010-04-21	1.0493		1.2025		
2010-04-20	1.0451		1.1983		
2010-04-19	1.0441		1.1973		
2010-04-16	1.0499		1.2031		
2010-04-15	1.0501		1.2033		
2010-04-14	1.0520		1.2052		
2010-04-13	1.0526		1.2058		
2010-04-12	1.0505		1.2037		
2010-04-09	1.0525		1.2057		
2010-04-08	1.0504		1.2036		
2010-04-07	1.0537		1.2069		
2010-04-06	1.0533		1.2065		
2010-04-02	1.0527		1.2059		
2010-04-01	1.0507		1.2039		
2010-03-31	1.0451		1.1983		
2010-03-30	1.0466		1.1998		
2010-03-29	1.0477		1.2009		
2010-03-26	1.0439		1.1971		
2010-03-25	1.0420		1.1952		
2010-03-24	1.0437		1.1969		
2010-03-23	1.0423		1.1955		
2010-03-22	1.0421		1.1953		
2010-03-19	1.0429		1.1961		
2010-03-18	1.0424		1.1956		
2010-03-17	1.0420		1.1952		
2010-03-16	1.0381		1.1913		
2010-03-15	1.0573		1.1905		
2010-03-12	1.0588		1.1920		
2010-03-11	1.0607		1.1939		
2010-03-10	1.0606		1.1938		
2010-03-09	1.0622		1.1954		
2010-03-08	1.0627		1.1959		
2010-03-05	1.0620		1.1952		
2010-03-04	1.0615		1.1947		
2010-03-03	1.0668		1.2000		
2010-03-02	1.0633		1.1965		
2010-03-01	1.0632		1.1964		
2010-02-26	1.0599		1.1931		
2010-02-25	1.0604		1.1936		
2010-02-24	1.0564		1.1896		
2010-02-23	1.0531		1.1863		
2010-02-22	1.0530		1.1862		
2010-02-12	1.0533		1.1865		
2010-02-11	1.0508		1.1840		
2010-02-10	1.0506		1.1838		
2010-02-09	1.0487		1.1819		
2010-02-08	1.0522		1.1854		
2010-02-05	1.0507		1.1839		
2010-02-04	1.0517		1.1849		
2010-02-03	1.0517		1.1849		
2010-02-02	1.0497		1.1829		
2010-02-01	1.0498		1.1830		
2010-01-29	1.0508		1.1840		
2010-01-28	1.0514		1.1846		
2010-01-27	1.0497		1.1829		
2010-01-26	1.0490		1.1822		
2010-01-25	1.0531		1.1863		
2010-01-22	1.0570		1.1902		
2010-01-21	1.0601		1.1933		
2010-01-20	1.0606		1.1938		
2010-01-19	1.0645		1.1977		
2010-01-18	1.0639		1.1971		
2010-01-15	1.0634		1.1966		
2010-01-14	1.0623		1.1955		
2010-01-13	1.0592		1.1924		
2010-01-12	1.0619		1.1951		
2010-01-11	1.0580		1.1912		
2010-01-08	1.0568		1.1900		
2010-01-07	1.0571		1.1903		
2010-01-06	1.0587		1.1919		
2010-01-05	1.0569		1.1901		
2010-01-04	1.0555		1.1887		
2009-12-31	1.0556		1.1888		
2009-12-30	1.0546		1.1878		
2009-12-29	1.0541		1.1873		
2009-12-28	1.0533		1.1865		
2009-12-25	1.0505		1.1837		
2009-12-24	1.0500		1.1832		
2009-12-23	1.0444		1.1776		
2009-12-22	1.0425		1.1757		
2009-12-21	1.0480		1.1812		
2009-12-18	1.0454		1.1786		
2009-12-17	1.0513		1.1845		
2009-12-16	1.0566		1.1898		
2009-12-15	1.0586		1.1918		
2009-12-14	1.0603		1.1935		
2009-12-11	1.0795		1.1927		
2009-12-10	1.0783		1.1915		
2009-12-09	1.0760		1.1892		
2009-12-08	1.0780		1.1912		
2009-12-07	1.0795		1.1927		
2009-12-04	1.0769		1.1901		
2009-12-03	1.0795		1.1927		
2009-12-02	1.0757		1.1889		
2009-12-01	1.0714		1.1846		
2009-11-30	1.0674		1.1806		
2009-11-27	1.0595		1.1727		
2009-11-26	1.0661		1.1793		
2009-11-25	1.0714		1.1846		
2009-11-24	1.0663		1.1795		
2009-11-23	1.0717		1.1849		
2009-11-20	1.0687		1.1819		
2009-11-19	1.0688		1.1820		
2009-11-18	1.0668		1.1800		
2009-11-17	1.0655		1.1787		
2009-11-16	1.0655		1.1787		
2009-11-13	1.0613		1.1745		
2009-11-12	1.0594		1.1726		
2009-11-11	1.0581		1.1713		
2009-11-10	1.0581		1.1713		
2009-11-09	1.0578		1.1710		
2009-11-06	1.0576		1.1708		
2009-11-05	1.0559		1.1691		
2009-11-04	1.0535		1.1667		
2009-11-03	1.0495		1.1627		
2009-11-02	1.0455		1.1587		
2009-10-30	1.0412		1.1544		
2009-10-29	1.0364		1.1496		
2009-10-28	1.0412		1.1544		
2009-10-27	1.0399		1.1531		
2009-10-26	1.0456		1.1588		
2009-10-23	1.0471		1.1603		
2009-10-22	1.0427		1.1559		
2009-10-21	1.0406		1.1538		
2009-10-20	1.0399		1.1531		
2009-10-19	1.0377		1.1509		
2009-10-16	1.0320		1.1452		
2009-10-15	1.0327		1.1459		
2009-10-14	1.0319		1.1451		
2009-10-13	1.0270		1.1402		
2009-10-12	1.0254		1.1386		
2009-10-09	1.0275		1.1407		
2009-09-30	1.0199		1.1331		
2009-09-29	1.0181		1.1313		
2009-09-28	1.0194		1.1326		
2009-09-25	1.0234		1.1366		
2009-09-24	1.0255		1.1387		
2006-03-27	1.0000		
